ts_event,open,high,low,close,volume
821 ,"2,555,000","2,587,000","2,555,000","2,565,000","44,976"
822 ,"2,566,000","2,584,000","2,564,000","2,584,000","35,627"
823 ,"2,584,000","2,609,000","2,583,000","2,597,000","58,177"
824 ,"2,597,000","2,632,000","2,591,000","2,625,000","57,743"
825 ,"2,625,000","2,634,000","2,615,000","2,633,000","41,694"
826 ,"2,633,000","2,635,000","2,614,000","2,626,000","39,230"
827 ,"2,626,000","2,626,000","2,604,000","2,614,000","31,817"
828 ,"2,614,000","2,622,000","2,613,000","2,617,000","22,866"
829 ,"2,618,000","2,619,000","2,601,000","2,601,000","31,736"
830 ,"2,601,000","2,601,000","2,586,000","2,597,000","42,764"
831 ,"2,597,000","2,597,000","2,562,000","2,569,000","70,117"
832 ,"2,569,000","2,576,000","2,558,000","2,559,000","67,777"
833 ,"2,559,000","2,574,000","2,553,000","2,573,000","87,285"
834 ,"2,574,000","2,574,000","2,560,000","2,569,000","120,806"
835 ,"2,547,000","2,615,000","2,492,000","2,568,000","641,776"
836 ,"2,567,000","2,603,000","2,558,000","2,603,000","284,693"
837 ,"2,602,000","2,617,000","2,582,000","2,596,000","186,705"
838 ,"2,596,000","2,596,000","2,554,000","2,566,000","134,401"
839 ,"2,567,000","2,615,000","2,560,000","2,603,000","162,281"
840 ,"2,598,000","2,666,000","2,585,000","2,653,000","1,109,554"
841 ,"2,652,000","2,693,000","2,648,000","2,675,000","586,143"
842 ,"2,675,000","2,676,000","2,620,000","2,663,000","403,290"
843 ,"2,663,000","2,695,000","2,654,000","2,679,000","324,858"
844 ,"2,679,000","2,703,000","2,662,000","2,675,000","308,992"
845 ,"2,681,000","2,687,000","2,654,000","2,669,000","187,986"
846 ,"2,670,000","2,675,000","2,594,000","2,602,000","323,659"
847 ,"2,602,000","2,628,000","2,589,000","2,609,000","200,721"
848 ,"2,610,000","2,643,000","2,608,500","2,630,000","145,575"
849 ,"2,631,000","2,670,000","2,630,000","2,660,000","228,111"
850 ,"2,660,000","2,669,000","2,627,000","2,641,000","169,290"
851 ,"2,640,000","2,658,000","2,634,000","2,643,000","130,299"
852 ,"2,643,000","2,650,000","2,620,000","2,626,000","121,251"
853 ,"2,626,000","2,634,000","2,605,000","2,618,000","121,269"
854 ,"2,619,000","2,628,000","2,601,000","2,610,000","94,091"
855 ,"2,610,000","2,616,000","2,571,000","2,572,000","182,065"
856 ,"2,571,000","2,572,000","2,512,000","2,513,000","344,777"
857 ,"2,524,000","2,525,000","2,470,000","2,472,000","417,987"
858 ,"2,471,000","2,494,000","2,453,000","2,492,000","383,432"
859 ,"2,493,000","2,514,000","2,456,000","2,466,000","265,811"
860 ,"2,468,000","2,524,000","2,465,000","2,520,000","182,566"
861 ,"2,519,000","2,540,000","2,508,000","2,515,000","202,040"
862 ,"2,516,000","2,538,000","2,509,000","2,515,000","119,403"
863 ,"2,515,000","2,522,000","2,500,000","2,520,000","107,007"
864 ,"2,520,000","2,520,000","2,480,000","2,489,000","146,759"
865 ,"2,489,000","2,497,000","2,462,000","2,464,000","158,303"
866 ,"2,464,000","2,474,000","2,458,000","2,461,000","162,962"
867 ,"2,475,000","2,500,000","2,461,000","2,497,000","131,961"
868 ,"2,498,000","2,523,000","2,494,000","2,522,000","138,959"
869 ,"2,521,000","2,540,000","2,510,000","2,537,000","146,159"
870 ,"2,537,000","2,608,000","2,536,000","2,602,000","324,250"
871 ,"2,602,000","2,648,000","2,592,000","2,647,000","273,692"
872 ,"2,645,000","2,653,000","2,607,000","2,607,500","270,019"
873 ,"2,607,000","2,654,000","2,605,000","2,653,000","207,609"
874 ,"2,653,000","2,654,000","2,604,000","2,612,000","172,099"
875 ,"2,614,000","2,614,000","2,578,000","2,593,000","196,178"
876 ,"2,593,000","2,619,000","2,577,000","2,615,000","174,116"
877 ,"2,615,000","2,628,000","2,603,000","2,621,000","199,650"
878 ,"2,580,000","2,580,000","2,580,000","2,580,000","449,031"
879 ,"2,587,000","2,597,000","2,582,000","2,588,000","115,807"
880 ,"2,587,000","2,604,000","2,580,000","2,591,000","79,906"
881 ,"2,590,000","2,597,000","2,577,000","2,589,000","69,172"
882 ,"2,589,000","2,592,000","2,586,000","2,587,000","22,881"
883 ,"2,586,000","2,589,000","2,581,000","2,587,000","23,803"
884 ,"2,588,000","2,595,000","2,584,000","2,592,000","25,478"
885 ,"2,592,000","2,599,000","2,585,000","2,597,000","30,626"
886 ,"2,597,000","2,647,000","2,595,000","2,641,000","274,655"
887 ,"2,641,000","2,700,000","2,632,000","2,686,000","306,356"
888 ,"2,686,000","2,693,000","2,660,000","2,670,000","120,802"
889 ,"2,670,000","2,694,000","2,669,000","2,690,000","112,988"
890 ,"2,690,000","2,690,000","2,676,000","2,682,000","59,235"
891 ,"2,682,000","2,682,000","2,670,000","2,671,000","44,678"
892 ,"2,672,000","2,672,000","2,650,000","2,661,000","76,953"
893 ,"2,661,000","2,661,000","2,636,000","2,653,000","52,771"
894 ,"2,654,000","2,662,000","2,644,000","2,644,000","31,924"
895 ,"2,645,000","2,657,000","2,642,000","2,644,000","28,764"
896 ,"2,644,000","2,655,000","2,643,000","2,651,000","19,049"
897 ,"2,652,000","2,652,000","2,637,000","2,647,000","32,356"
898 ,"2,647,000","2,655,000","2,641,000","2,655,000","18,591"
899 ,"2,655,000","2,659,000","2,654,000","2,658,000","20,354"
900 ,"2,659,000","2,666,000","2,654,000","2,659,000","34,125"
901 ,"2,659,000","2,661,000","2,648,000","2,650,000","28,875"
902 ,"2,651,000","2,660,000","2,650,000","2,657,000","29,090"
903 ,"2,657,000","2,664,000","2,656,000","2,662,000","44,576"
904 ,"2,662,000","2,662,000","2,650,000","2,653,000","95,426"
905 ,"2,750,000","2,918,000","2,735,000","2,871,000","313,642"
906 ,"2,871,000","2,874,000","2,832,000","2,858,000","497,371"
907 ,"2,857,000","2,860,000","2,848,000","2,851,000","181,094"
908 ,"2,851,000","2,859,000","2,847,000","2,851,000","133,309"
909 ,"2,852,000","2,875,000","2,851,000","2,857,000","196,452"
910 ,"2,857,000","2,873,000","2,825,000","2,826,000","687,725"
911 ,"2,826,000","2,878,000","2,810,000","2,817,000","444,791"
912 ,"2,811,000","2,842,000","2,803,000","2,832,000","236,407"
913 ,"2,832,000","2,848,000","2,819,000","2,824,000","244,079"
914 ,"2,824,000","2,827,000","2,755,000","2,772,000","393,325"
915 ,"2,772,000","2,816,000","2,760,000","2,780,000","285,797"
916 ,"2,780,000","2,799,000","2,756,000","2,776,000","174,746"
917 ,"2,777,000","2,785,000","2,749,000","2,765,000","168,606"
918 ,"2,767,000","2,785,000","2,755,000","2,759,000","144,490"
919 ,"2,759,000","2,814,500","2,757,000","2,809,000","244,887"
920 ,"2,809,000","2,824,000","2,800,000","2,823,000","182,097"
921 ,"2,824,000","2,839,000","2,818,000","2,829,000","189,411"
922 ,"2,828,000","2,847,000","2,823,000","2,837,000","159,584"
923 ,"2,837,000","2,837,000","2,809,000","2,828,000","119,697"
924 ,"2,828,000","2,838,000","2,817,000","2,832,000","94,547"
925 ,"2,833,000","2,846,000","2,827,000","2,844,000","103,252"
926 ,"2,845,000","2,845,000","2,834,000","2,840,000","59,703"
927 ,"2,839,000","2,855,000","2,836,000","2,854,000","140,483"
928 ,"2,855,000","2,866,000","2,845,000","2,855,000","153,261"
929 ,"2,854,000","2,858,000","2,841,000","2,853,500","69,916"
930 ,"2,853,000","2,869,000","2,850,000","2,865,500","124,490"
931 ,"2,865,500","2,877,000","2,854,000","2,859,000","149,129"
932 ,"2,859,500","2,866,000","2,846,000","2,858,000","102,208"
933 ,"2,857,000","2,874,000","2,849,000","2,867,000","123,406"
934 ,"2,868,000","2,893,000","2,867,000","2,892,000","242,325"
935 ,"2,892,000","2,907,500","2,888,000","2,900,000","339,579"
936 ,"2,899,000","2,910,000","2,898,000","2,910,000","167,328"
937 ,"2,909,000","2,918,000","2,895,000","2,914,000","213,774"
938 ,"2,913,500","2,918,000","2,906,000","2,918,000","171,220"
939 ,"2,917,000","2,939,000","2,916,000","2,933,000","241,645"
940 ,"2,933,000","2,933,000","2,908,000","2,919,000","196,606"
941 ,"2,919,000","2,936,000","2,914,000","2,934,000","142,892"
942 ,"2,937,000","2,963,000","2,935,000","2,962,000","341,906"
943 ,"2,962,000","2,986,000","2,958,000","2,975,000","380,402"
944 ,"2,981,000","2,987,000","2,967,000","2,974,000","265,252"
945 ,"2,974,500","2,975,000","2,928,000","2,952,000","334,558"
946 ,"2,951,000","2,973,000","2,936,000","2,965,000","294,861"
947 ,"2,957,000","2,963,000","2,927,000","2,938,000","270,969"
948 ,"2,917,000","2,917,000","2,917,000","2,917,000","573,775"
949 ,"2,917,000","2,927,000","2,908,000","2,924,000","113,021"
950 ,"2,924,000","2,925,000","2,910,000","2,917,000","36,990"
951 ,"2,918,000","2,919,000","2,911,000","2,918,000","26,618"
952 ,"2,918,000","2,925,000","2,913,000","2,921,000","26,268"
953 ,"2,921,000","2,929,000","2,921,000","2,929,000","30,208"
954 ,"2,929,000","2,932,000","2,923,000","2,927,000","26,701"
955 ,"2,928,000","2,929,000","2,916,000","2,920,000","21,789"
956 ,"2,920,000","2,928,000","2,919,000","2,924,000","17,245"
957 ,"2,924,000","2,930,000","2,922,000","2,930,000","22,326"
958 ,"2,930,000","2,940,000","2,929,000","2,940,000","28,453"
959 ,"2,940,000","2,940,000","2,933,000","2,938,000","26,323"
960 ,"2,939,000","2,940,000","2,930,000","2,932,000","23,563"
961 ,"2,932,000","2,934,000","2,931,000","2,932,000","18,220"
962 ,"2,933,000","2,934,000","2,923,000","2,924,000","30,378"
963 ,"2,924,000","2,924,000","2,919,000","2,919,000","19,005"
964 ,"2,919,000","2,924,000","2,915,000","2,918,000","19,028"
965 ,"2,918,000","2,919,000","2,916,000","2,919,000","15,500"
966 ,"2,919,000","2,924,000","2,918,000","2,924,000","10,329"
967 ,"2,923,000","2,924,000","2,921,000","2,922,000","10,049"
968 ,"2,922,000","2,925,000","2,920,000","2,925,000","16,194"
969 ,"2,924,000","2,929,000","2,924,000","2,929,000","16,159"
970 ,"2,929,000","2,931,000","2,926,000","2,927,000","26,340"
971 ,"2,927,000","2,932,000","2,926,000","2,932,000","27,913"
972 ,"2,932,000","2,935,000","2,931,000","2,935,000","28,267"
973 ,"2,935,000","2,944,000","2,934,000","2,944,000","55,209"
974 ,"2,943,000","2,945,000","2,934,000","2,939,000","97,930"
975 ,"2,917,000","2,955,000","2,859,000","2,882,000","304,665"
976 ,"2,881,000","2,918,000","2,881,000","2,911,000","150,200"
977 ,"2,911,000","2,913,000","2,890,000","2,900,000","70,210"
978 ,"2,899,000","2,900,000","2,885,000","2,898,000","50,246"
979 ,"2,898,000","2,901,000","2,861,000","2,862,000","126,827"
980 ,"2,850,000","2,880,000","2,830,000","2,850,000","719,611"
981 ,"2,850,000","2,874,000","2,830,000","2,831,000","258,751"
982 ,"2,831,000","2,832,000","2,799,000","2,808,000","380,659"
983 ,"2,809,000","2,809,000","2,767,000","2,786,000","378,054"
984 ,"2,786,000","2,833,000","2,785,000","2,809,000","250,278"
985 ,"2,807,000","2,828,000","2,781,000","2,784,000","221,729"
986 ,"2,784,000","2,806,000","2,773,000","2,787,000","211,804"
987 ,"2,787,000","2,822,000","2,782,000","2,816,000","127,310"
988 ,"2,816,000","2,823,000","2,792,000","2,793,000","122,317"
989 ,"2,793,000","2,806,000","2,784,000","2,800,000","105,624"
990 ,"2,800,000","2,802,000","2,784,000","2,790,000","88,447"
991 ,"2,790,000","2,791,000","2,753,000","2,763,000","263,130"
992 ,"2,764,000","2,774,000","2,749,000","2,753,000","169,857"
993 ,"2,753,000","2,753,000","2,705,000","2,707,000","270,940"
994 ,"2,706,500","2,737,000","2,700,000","2,727,000","200,958"
995 ,"2,727,000","2,744,000","2,692,000","2,705,000","233,349"
996 ,"2,705,000","2,709,000","2,666,000","2,667,000","246,846"
997 ,"2,667,000","2,679,000","2,649,000","2,668,000","283,963"
998 ,"2,668,000","2,671,000","2,638,000","2,641,000","224,823"
999 ,"2,642,000","2,643,000","2,639,000","2,641,000","5,267"
1000 ,"2,641,000","2,665,000","2,613,000","2,623,000","358,352"
1001 ,"2,622,000","2,677,000","2,621,000","2,676,000","281,102"
1002 ,"2,675,000","2,680,000","2,643,500","2,651,000","274,495"
1003 ,"2,650,000","2,669,000","2,642,000","2,652,000","183,737"
1004 ,"2,652,000","2,659,000","2,630,000","2,639,000","234,939"
1005 ,"2,639,000","2,646,000","2,616,000","2,617,000","203,958"
1006 ,"2,616,000","2,631,000","2,600,000","2,600,000","263,832"
1007 ,"2,600,000","2,628,000","2,600,000","2,627,000","249,426"
1008 ,"2,627,000","2,667,000","2,625,000","2,657,000","196,509"
1009 ,"2,657,000","2,712,000","2,655,000","2,680,000","310,923"
1010 ,"2,679,000","2,729,000","2,671,000","2,715,000","185,769"
1011 ,"2,714,000","2,745,000","2,700,000","2,703,000","236,176"
1012 ,"2,703,000","2,706,000","2,643,000","2,650,000","318,750"
1013 ,"2,649,000","2,665,000","2,640,000","2,641,000","236,197"
1014 ,"2,641,000","2,653,000","2,616,000","2,618,000","309,530"
1015 ,"2,618,000","2,668,000","2,615,000","2,656,000","298,819"
1016 ,"2,673,000","2,673,000","2,673,000","2,673,000","607,314"
1017 ,"2,673,000","2,705,000","2,673,000","2,701,000","159,860"
1018 ,"2,700,000","2,703,000","2,684,000","2,697,000","61,487"
1019 ,"2,697,000","2,708,000","2,695,000","2,708,000","47,094"
1020 ,"2,708,000","2,729,000","2,707,000","2,718,000","69,064"
1021 ,"2,717,000","2,729,000","2,704,000","2,729,000","47,946"
1022 ,"2,729,000","2,730,000","2,713,000","2,722,000","46,142"
1023 ,"2,722,000","2,723,000","2,709,000","2,715,000","32,999"
1024 ,"2,716,000","2,719,000","2,714,000","2,715,000","17,960"
1025 ,"2,715,000","2,718,000","2,706,000","2,710,000","42,125"
1026 ,"2,710,000","2,717,000","2,707,000","2,712,000","20,985"
1027 ,"2,713,000","2,716,000","2,708,000","2,708,000","17,251"
1028 ,"2,708,000","2,710,000","2,697,000","2,698,000","33,927"
1029 ,"2,698,000","2,698,000","2,680,000","2,680,000","36,797"
1030 ,"2,681,000","2,698,000","2,680,000","2,698,000","22,555"
1031 ,"2,698,000","2,699,000","2,686,000","2,696,000","15,316"
1032 ,"2,696,000","2,702,000","2,695,000","2,702,000","11,919"
1033 ,"2,702,000","2,702,000","2,690,000","2,691,000","16,583"
1034 ,"2,692,000","2,696,000","2,691,000","2,696,000","8,551"
1035 ,"2,696,000","2,700,000","2,695,000","2,698,000","11,485"
1036 ,"2,698,000","2,699,000","2,695,000","2,695,000","11,330"
1037 ,"2,696,000","2,696,000","2,690,000","2,694,000","18,921"
1038 ,"2,694,000","2,696,000","2,692,000","2,692,000","15,822"
1039 ,"2,693,000","2,693,000","2,692,000","2,693,000","16,257"
1040 ,"2,693,000","2,701,000","2,692,000","2,701,000","23,353"
1041 ,"2,701,000","2,703,000","2,696,000","2,697,000","35,186"
1042 ,"2,697,000","2,703,000","2,696,000","2,700,000","64,703"
1043 ,"2,700,000","2,743,000","2,648,000","2,671,000","261,140"
1044 ,"2,671,000","2,672,000","2,635,000","2,641,000","122,232"
1045 ,"2,641,000","2,660,000","2,635,000","2,656,000","76,955"
1046 ,"2,656,000","2,682,000","2,656,000","2,676,000","76,692"
1047 ,"2,676,000","2,705,000","2,671,000","2,674,000","90,600"
1048 ,"2,636,000","2,672,000","2,580,000","2,622,000","745,734"
1049 ,"2,622,000","2,630,000","2,560,000","2,584,000","390,998"
1050 ,"2,584,000","2,602,000","2,542,000","2,546,000","411,163"
1051 ,"2,543,000","2,561,000","2,516,000","2,549,000","318,539"
1052 ,"2,548,000","2,585,000","2,531,000","2,548,000","205,218"
1053 ,"2,558,000","2,611,000","2,550,000","2,608,000","207,374"
1054 ,"2,608,000","2,631,000","2,581,000","2,600,500","205,338"
1055 ,"2,600,500","2,607,000","2,561,000","2,580,000","126,935"
1056 ,"2,579,000","2,592,000","2,558,000","2,560,000","114,581"
1057 ,"2,560,000","2,618,000","2,558,000","2,617,000","156,650"
1058 ,"2,618,000","2,642,000","2,604,000","2,616,000","183,759"
1059 ,"2,616,000","2,620,000","2,593,000","2,594,000","90,220"
1060 ,"2,594,000","2,602,000","2,575,000","2,586,000","110,900"
1061 ,"2,586,000","2,594,000","2,561,000","2,585,000","93,594"
1062 ,"2,585,000","2,597,000","2,573,000","2,588,000","58,987"
1063 ,"2,588,000","2,594,000","2,565,000","2,569,000","67,451"
1064 ,"2,569,000","2,597,000","2,566,000","2,579,000","72,813"
1065 ,"2,579,000","2,585,000","2,566,000","2,573,000","57,749"
1066 ,"2,573,000","2,589,000","2,562,000","2,568,000","97,378"
1067 ,"2,568,000","2,575,000","2,555,000","2,555,000","89,991"
1068 ,"2,555,500","2,572,000","2,551,000","2,567,000","84,382"
1069 ,"2,566,000","2,569,000","2,538,000","2,547,000","157,564"
1070 ,"2,547,000","2,559,000","2,536,000","2,559,000","83,256"
1071 ,"2,558,000","2,601,000","2,555,000","2,599,000","131,790"
1072 ,"2,599,000","2,601,000","2,575,000","2,577,000","90,302"
1073 ,"2,576,000","2,579,000","2,562,000","2,565,000","68,571"
1074 ,"2,565,000","2,569,000","2,551,000","2,555,000","78,171"
1075 ,"2,554,000","2,562,000","2,547,000","2,554,000","84,626"
1076 ,"2,553,000","2,560,000","2,541,000","2,560,000","92,836"
1077 ,"2,560,000","2,571,000","2,539,000","2,546,000","109,532"
1078 ,"2,546,000","2,562,000","2,540,000","2,556,000","94,997"
1079 ,"2,555,000","2,577,000","2,548,000","2,573,000","112,601"
1080 ,"2,572,000","2,603,000","2,572,000","2,587,000","144,780"
1081 ,"2,587,000","2,627,000","2,585,000","2,623,000","199,013"
1082 ,"2,623,000","2,664,000","2,623,000","2,650,000","291,520"
1083 ,"2,649,000","2,688,000","2,645,000","2,677,000","293,734"
1084 ,"2,677,000","2,678,000","2,615,000","2,625,000","211,796"
1085 ,"2,624,000","2,655,000","2,617,000","2,637,000","156,349"
1086 ,"2,628,000","2,628,000","2,628,000","2,628,000","375,056"
1087 ,"2,635,000","2,640,000","2,615,000","2,626,000","51,338"
1088 ,"2,625,000","2,628,000","2,611,000","2,612,000","24,730"
1089 ,"2,611,000","2,628,000","2,611,000","2,627,000","20,926"
1090 ,"2,626,000","2,628,000","2,615,000","2,616,000","16,671"
1091 ,"2,617,000","2,627,000","2,615,000","2,620,000","17,060"
1092 ,"2,620,000","2,625,000","2,617,000","2,621,000","16,822"
1093 ,"2,621,000","2,625,000","2,618,000","2,622,000","16,652"
1094 ,"2,622,000","2,625,000","2,620,000","2,623,000","21,681"
1095 ,"2,622,000","2,634,000","2,621,000","2,630,000","35,836"
1096 ,"2,630,000","2,634,000","2,629,000","2,634,000","11,484"
1097 ,"2,634,000","2,643,000","2,633,000","2,633,000","26,629"
1098 ,"2,633,000","2,636,000","2,631,000","2,635,000","10,275"
1099 ,"2,635,000","2,635,000","2,629,000","2,632,000","13,537"
1100 ,"2,632,000","2,634,000","2,627,000","2,627,000","10,631"
1101 ,"2,627,000","2,628,000","2,622,000","2,622,000","11,285"
1102 ,"2,622,000","2,623,000","2,614,000","2,620,000","25,205"
1103 ,"2,620,000","2,622,000","2,618,000","2,618,000","7,388"
1104 ,"2,618,000","2,621,000","2,617,000","2,618,000","10,562"
1105 ,"2,617,000","2,621,000","2,615,000","2,621,000","12,684"
1106 ,"2,620,000","2,621,000","2,617,000","2,617,000","8,566"
1107 ,"2,617,000","2,626,000","2,616,000","2,626,000","12,036"
1108 ,"2,625,000","2,629,000","2,624,000","2,627,000","13,670"
1109 ,"2,627,000","2,627,000","2,614,000","2,614,000","21,968"
1110 ,"2,614,000","2,623,000","2,614,000","2,614,000","22,690"
1111 ,"2,613,000","2,628,000","2,607,000","2,623,000","59,507"
1112 ,"2,623,000","2,625,000","2,615,000","2,622,000","49,111"
1113 ,"2,650,000","2,672,000","2,628,000","2,640,000","222,976"
1114 ,"2,640,000","2,640,000","2,619,000","2,629,000","80,125"
1115 ,"2,629,000","2,639,000","2,628,000","2,631,000","39,638"
1116 ,"2,632,000","2,650,000","2,631,000","2,649,000","40,319"
1117 ,"2,650,000","2,650,000","2,630,000","2,630,000","55,367"
1118 ,"2,608,000","2,690,000","2,608,000","2,635,000","598,335"
1119 ,"2,635,000","2,654,000","2,619,000","2,628,000","208,643"
1120 ,"2,629,000","2,631,000","2,586,000","2,588,000","264,677"
1121 ,"2,589,000","2,614,000","2,567,000","2,570,000","225,453"
1122 ,"2,570,000","2,575,000","2,541,000","2,562,000","261,276"
1123 ,"2,563,000","2,588,000","2,558,000","2,576,000","150,624"
1124 ,"2,577,000","2,585,000","2,556,000","2,565,500","130,527"
1125 ,"2,565,500","2,587,000","2,561,000","2,586,000","119,992"
1126 ,"2,586,000","2,612,000","2,571,000","2,611,000","143,760"
1127 ,"2,611,000","2,629,000","2,592,000","2,592,000","178,481"
1128 ,"2,593,000","2,612,000","2,590,000","2,609,000","92,506"
1129 ,"2,609,000","2,632,000","2,606,000","2,622,000","107,975"
1130 ,"2,625,000","2,625,000","2,603,000","2,615,000","74,705"
1131 ,"2,614,000","2,617,000","2,595,000","2,615,000","72,735"
1132 ,"2,615,000","2,658,000","2,615,000","2,653,000","189,107"
1133 ,"2,654,000","2,654,000","2,624,000","2,631,000","89,025"
1134 ,"2,631,000","2,654,000","2,629,000","2,651,000","69,361"
1135 ,"2,651,000","2,667,000","2,644,000","2,662,000","157,206"
1136 ,"2,663,000","2,665,000","2,648,000","2,659,000","79,956"
1137 ,"2,661,000","2,663,000","2,648,000","2,658,000","65,392"
1138 ,"2,658,000","2,663,000","2,643,000","2,654,000","70,164"
1139 ,"2,652,000","2,657,000","2,646,000","2,656,000","51,154"
1140 ,"2,656,000","2,659,000","2,640,000","2,641,000","65,900"
1141 ,"2,646,000","2,647,000","2,630,000","2,637,000","66,344"
1142 ,"2,638,000","2,676,000","2,636,000","2,668,000","155,525"
1143 ,"2,668,000","2,680,000","2,661,000","2,677,000","120,365"
1144 ,"2,677,000","2,708,000","2,675,000","2,707,500","204,631"
1145 ,"2,707,500","2,731,000","2,707,000","2,730,000","190,956"
1146 ,"2,730,000","2,742,000","2,717,000","2,737,000","192,965"
1147 ,"2,737,000","2,737,000","2,711,000","2,712,000","171,583"
1148 ,"2,712,000","2,735,000","2,708,000","2,732,000","128,706"
1149 ,"2,732,000","2,733,000","2,707,000","2,710,000","121,045"
1150 ,"2,710,000","2,730,000","2,709,000","2,720,000","101,942"
1151 ,"2,721,000","2,730,000","2,685,000","2,693,000","183,722"
1152 ,"2,693,000","2,708,000","2,685,000","2,702,000","118,258"
1153 ,"2,702,000","2,704,000","2,687,000","2,692,000","91,067"
1154 ,"2,692,000","2,700,000","2,681,000","2,683,000","128,533"
1155 ,"2,684,000","2,689,000","2,666,000","2,675,000","188,034"
1156 ,"2,650,000","2,650,000","2,650,000","2,650,000","665,327"
1157 ,"2,660,000","2,667,000","2,653,000","2,666,000","52,074"
1158 ,"2,666,000","2,668,000","2,651,000","2,663,000","25,698"
1159 ,"2,662,000","2,663,000","2,657,000","2,662,000","9,275"
1160 ,"2,662,000","2,664,000","2,660,000","2,661,000","9,120"
1161 ,"2,660,000","2,661,000","2,653,000","2,654,000","12,102"
1162 ,"2,654,000","2,658,000","2,652,000","2,658,000","14,531"
1163 ,"2,658,000","2,664,000","2,656,000","2,664,000","12,801"
1164 ,"2,664,000","2,665,000","2,657,000","2,659,000","14,349"
1165 ,"2,659,000","2,662,000","2,658,000","2,661,000","8,990"
1166 ,"2,661,000","2,662,000","2,655,000","2,655,000","11,509"
1167 ,"2,656,000","2,657,000","2,654,000","2,657,000","11,699"
1168 ,"2,657,000","2,658,000","2,653,000","2,653,000","8,376"
1169 ,"2,653,000","2,654,000","2,650,000","2,651,000","20,604"
1170 ,"2,650,000","2,651,000","2,642,000","2,648,000","20,678"
1171 ,"2,647,000","2,649,000","2,645,000","2,647,000","8,630"
1172 ,"2,647,000","2,647,000","2,640,000","2,645,000","21,362"
1173 ,"2,646,000","2,647,000","2,642,000","2,642,000","6,999"
1174 ,"2,642,000","2,643,000","2,639,000","2,640,000","15,873"
1175 ,"2,639,000","2,640,000","2,639,000","2,640,000","8,088"
1176 ,"2,639,000","2,640,000","2,637,000","2,638,000","12,300"
1177 ,"2,638,000","2,639,000","2,636,000","2,637,000","11,287"
1178 ,"2,637,000","2,638,000","2,627,000","2,628,000","36,411"
1179 ,"2,629,000","2,638,000","2,627,000","2,637,000","24,820"
1180 ,"2,638,000","2,645,000","2,636,000","2,637,000","25,493"
1181 ,"2,636,000","2,640,000","2,632,000","2,640,000","23,786"
1182 ,"2,640,000","2,645,000","2,636,000","2,640,000","50,727"
1183 ,"2,692,000","2,692,000","2,668,000","2,674,000","140,538"
1184 ,"2,675,000","2,684,000","2,671,000","2,673,000","45,270"
1185 ,"2,673,000","2,677,000","2,662,000","2,670,000","52,942"
1186 ,"2,670,000","2,670,000","2,654,000","2,657,000","45,610"
1187 ,"2,657,000","2,679,000","2,656,000","2,672,000","49,913"
1188 ,"2,665,000","2,723,000","2,665,000","2,680,000","505,839"
1189 ,"2,680,000","2,684,000","2,627,000","2,627,000","320,805"
1190 ,"2,627,000","2,636,000","2,589,000","2,629,000","248,807"
1191 ,"2,630,000","2,633,000","2,602,000","2,614,000","127,170"
1192 ,"2,611,000","2,630,000","2,598,000","2,601,000","142,723"
1193 ,"2,600,000","2,615,000","2,573,000","2,576,000","210,641"
1194 ,"2,576,000","2,603,000","2,557,000","2,559,000","245,827"
1195 ,"2,559,000","2,568,000","2,544,000","2,558,000","227,486"
1196 ,"2,558,000","2,585,000","2,551,000","2,569,000","117,925"
1197 ,"2,570,000","2,597,000","2,569,000","2,595,000","117,661"
1198 ,"2,595,000","2,596,000","2,551,000","2,552,000","131,094"
1199 ,"2,551,000","2,562,500","2,548,000","2,549,000","139,073"
1200 ,"2,549,000","2,553,000","2,505,000","2,514,000","362,857"
1201 ,"2,514,000","2,539,000","2,502,000","2,536,000","183,949"
1202 ,"2,536,000","2,554,000","2,526,000","2,552,000","109,532"
1203 ,"2,552,000","2,564,000","2,540,000","2,558,000","80,982"
1204 ,"2,559,000","2,583,000","2,554,000","2,577,000","101,380"
1205 ,"2,577,000","2,579,000","2,552,000","2,566,000","74,465"
1206 ,"2,565,500","2,592,000","2,557,000","2,592,000","87,174"
1207 ,"2,592,000","2,595,000","2,572,000","2,578,000","76,942"
1208 ,"2,577,000","2,585,000","2,562,000","2,566,000","56,614"
1209 ,"2,565,000","2,605,000","2,561,000","2,598,000","93,986"
1210 ,"2,598,000","2,619,000","2,592,000","2,617,000","111,221"
1211 ,"2,617,000","2,628,000","2,604,000","2,611,000","113,985"
1212 ,"2,611,000","2,613,000","2,591,000","2,603,000","82,685"
1213 ,"2,604,000","2,607,000","2,580,000","2,591,000","63,908"
1214 ,"2,592,000","2,612,000","2,585,000","2,609,000","71,420"
1215 ,"2,610,000","2,617,000","2,594,000","2,604,000","89,495"
1216 ,"2,604,000","2,625,000","2,598,000","2,621,000","100,728"
1217 ,"2,620,000","2,626,000","2,600,500","2,603,000","84,540"
1218 ,"2,603,000","2,612,000","2,586,000","2,601,000","87,808"
1219 ,"2,601,000","2,607,000","2,589,000","2,597,000","77,777"
1220 ,"2,597,000","2,598,000","2,575,000","2,577,000","111,280"
1221 ,"2,577,000","2,586,000","2,565,000","2,566,000","98,998"
1222 ,"2,567,000","2,590,000","2,566,000","2,574,000","83,547"
1223 ,"2,573,000","2,590,000","2,570,000","2,575,000","85,071"
1224 ,"2,574,000","2,579,000","2,561,000","2,576,000","104,832"
