ts_event,open,high,low,close,volume
821 ,"30,182.50","30,215.75","30,134.25","30,181.75","21,406"
822 ,"30,181.75","30,184.00","30,118.00","30,127.00","18,143"
823 ,"30,127.25","30,162.00","30,123.25","30,142.00","14,097"
824 ,"30,142.50","30,174.75","30,132.50","30,168.50","12,052"
825 ,"30,169.00","30,183.25","30,160.00","30,163.75","8,937"
826 ,"30,164.25","30,175.50","30,073.75","30,077.00","22,581"
827 ,"30,077.00","30,139.00","30,007.25","30,134.75","74,464"
828 ,"30,135.00","30,161.25","30,026.00","30,054.50","76,470"
829 ,"30,055.00","30,188.00","30,051.50","30,126.00","74,880"
830 ,"30,126.25","30,205.25","30,100.75","30,178.00","62,730"
831 ,"30,178.50","30,260.75","30,158.50","30,233.75","57,737"
832 ,"30,234.50","30,261.75","30,191.75","30,257.50","38,374"
833 ,"30,257.50","30,293.00","30,228.00","30,259.75","47,095"
834 ,"30,259.50","30,260.75","30,167.50","30,181.75","53,515"
835 ,"30,182.00","30,253.75","30,131.00","30,216.00","56,795"
836 ,"30,216.00","30,226.00","30,108.50","30,156.25","62,333"
837 ,"30,156.50","30,169.25","30,074.50","30,080.25","64,437"
838 ,"30,080.00","30,095.75","29,910.25","29,936.25","71,222"
839 ,"29,936.00","30,006.50","29,887.50","29,902.25","65,970"
840 ,"29,903.00","29,986.75","29,877.00","29,922.50","49,815"
841 ,"29,923.25","29,933.50","29,776.50","29,809.50","74,067"
842 ,"29,809.50","29,868.00","29,756.00","29,826.50","74,543"
843 ,"29,825.75","29,853.00","29,730.50","29,767.25","63,888"
844 ,"29,767.00","29,843.00","29,762.00","29,840.75","45,606"
845 ,"29,840.75","29,851.75","29,712.50","29,714.25","56,660"
846 ,"29,714.25","29,745.25","29,628.75","29,704.00","60,882"
847 ,"29,703.50","29,778.50","29,683.50","29,716.75","46,530"
848 ,"29,716.25","29,743.00","29,622.00","29,640.00","46,428"
849 ,"29,640.00","29,723.50","29,611.00","29,720.50","47,682"
850 ,"29,720.75","29,747.25","29,664.25","29,671.25","42,502"
851 ,"29,672.00","29,767.00","29,667.25","29,755.50","38,627"
852 ,"29,755.75","29,816.75","29,746.00","29,782.00","37,240"
853 ,"29,782.25","29,815.25","29,709.75","29,711.25","36,290"
854 ,"29,711.25","29,749.00","29,690.75","29,701.75","34,002"
855 ,"29,700.75","29,710.00","29,644.50","29,678.50","34,253"
856 ,"29,678.75","29,695.25","29,636.00","29,675.75","30,408"
857 ,"29,676.00","29,688.75","29,596.00","29,633.00","33,395"
858 ,"29,633.75","29,653.00","29,585.00","29,598.75","25,958"
859 ,"29,599.25","29,661.75","29,590.25","29,647.25","28,923"
860 ,"29,647.75","29,653.50","29,590.25","29,594.00","28,773"
861 ,"29,594.00","29,598.50","29,549.25","29,555.50","33,367"
862 ,"29,555.00","29,596.25","29,547.75","29,558.50","30,261"
863 ,"29,559.00","29,563.50","29,497.25","29,500.00","32,130"
864 ,"29,500.25","29,514.25","29,454.25","29,486.00","36,463"
865 ,"29,486.25","29,546.75","29,483.00","29,537.50","35,629"
866 ,"29,537.50","29,542.50","29,502.00","29,507.25","21,630"
867 ,"29,507.50","29,534.75","29,478.00","29,500.25","26,054"
868 ,"29,500.25","29,501.75","29,434.00","29,461.25","28,190"
869 ,"29,462.00","29,469.75","29,391.00","29,410.25","33,287"
870 ,"29,410.50","29,483.25","29,387.50","29,448.50","33,976"
871 ,"29,448.00","29,468.25","29,423.75","29,454.50","22,385"
872 ,"29,454.50","29,482.25","29,431.75","29,437.25","24,071"
873 ,"29,437.50","29,483.50","29,427.25","29,443.00","21,960"
874 ,"29,443.00","29,453.50","29,421.50","29,447.50","16,843"
875 ,"29,447.75","29,473.50","29,427.25","29,428.75","20,663"
876 ,"29,428.25","29,438.50","29,373.50","29,379.75","26,770"
877 ,"29,380.00","29,418.75","29,361.50","29,405.00","25,043"
878 ,"29,405.00","29,409.00","29,342.00","29,362.75","23,197"
879 ,"29,362.50","29,398.00","29,344.75","29,390.25","21,393"
880 ,"29,390.75","29,397.25","29,328.50","29,339.25","21,982"
881 ,"29,338.50","29,383.75","29,330.75","29,381.50","23,258"
882 ,"29,381.75","29,481.00","29,377.50","29,477.75","34,551"
883 ,"29,478.00","29,503.50","29,451.00","29,459.75","33,004"
884 ,"29,459.75","29,470.25","29,411.00","29,426.00","27,821"
885 ,"29,425.50","29,460.50","29,422.25","29,450.75","22,534"
886 ,"29,450.75","29,489.25","29,437.50","29,488.50","22,810"
887 ,"29,488.25","29,526.25","29,470.75","29,481.75","27,786"
888 ,"29,481.75","29,505.00","29,463.00","29,492.50","22,965"
889 ,"29,492.00","29,501.25","29,469.25","29,481.25","16,281"
890 ,"29,481.25","29,502.00","29,439.00","29,494.75","24,829"
891 ,"29,494.25","29,528.00","29,480.00","29,484.00","24,386"
892 ,"29,484.25","29,499.25","29,455.00","29,488.25","21,884"
893 ,"29,488.00","29,505.00","29,398.25","29,401.75","29,925"
894 ,"29,403.00","29,427.50","29,380.75","29,398.00","30,487"
895 ,"29,397.75","29,425.50","29,381.75","29,411.75","18,600"
896 ,"29,412.00","29,422.75","29,380.50","29,396.00","15,205"
897 ,"29,395.50","29,402.50","29,378.25","29,388.00","2,572"
